account_id,archetype,is_fraud
ACC-SAL-0104,NORMAL_SALARIED,False
ACC-SAL-0105,NORMAL_SALARIED,False
ACC-SAL-0106,NORMAL_SALARIED,False
ACC-SAL-0107,NORMAL_SALARIED,False
ACC-SAL-0108,NORMAL_SALARIED,False
ACC-SAL-0109,NORMAL_SALARIED,False
ACC-SAL-0110,NORMAL_SALARIED,False
ACC-SAL-0111,NORMAL_SALARIED,False
ACC-SAL-0112,NORMAL_SALARIED,False
ACC-SAL-0113,NORMAL_SALARIED,False
ACC-SAL-0114,NORMAL_SALARIED,False
ACC-SAL-0115,NORMAL_SALARIED,False
ACC-SAL-0116,NORMAL_SALARIED,False
ACC-SAL-0117,NORMAL_SALARIED,False
ACC-SAL-0118,NORMAL_SALARIED,False
ACC-SAL-0119,NORMAL_SALARIED,False
ACC-SAL-0120,NORMAL_SALARIED,False
ACC-SAL-0121,NORMAL_SALARIED,False
ACC-SAL-0122,NORMAL_SALARIED,False
ACC-SAL-0123,NORMAL_SALARIED,False
ACC-SAL-0124,NORMAL_SALARIED,False
ACC-SAL-0125,NORMAL_SALARIED,False
ACC-SAL-0126,NORMAL_SALARIED,False
ACC-SAL-0127,NORMAL_SALARIED,False
ACC-SAL-0128,NORMAL_SALARIED,False
ACC-SAL-0129,NORMAL_SALARIED,False
ACC-SAL-0130,NORMAL_SALARIED,False
ACC-SAL-0131,NORMAL_SALARIED,False
ACC-SAL-0132,NORMAL_SALARIED,False
ACC-SAL-0133,NORMAL_SALARIED,False
ACC-SAL-0134,NORMAL_SALARIED,False
ACC-SAL-0135,NORMAL_SALARIED,False
ACC-SAL-0136,NORMAL_SALARIED,False
ACC-SAL-0137,NORMAL_SALARIED,False
ACC-SAL-0138,NORMAL_SALARIED,False
ACC-SAL-0139,NORMAL_SALARIED,False
ACC-SAL-0140,NORMAL_SALARIED,False
ACC-SAL-0141,NORMAL_SALARIED,False
ACC-SAL-0142,NORMAL_SALARIED,False
ACC-SAL-0143,NORMAL_SALARIED,False
ACC-SAL-0144,NORMAL_SALARIED,False
ACC-SAL-0145,NORMAL_SALARIED,False
ACC-SAL-0146,NORMAL_SALARIED,False
ACC-SAL-0147,NORMAL_SALARIED,False
ACC-SAL-0148,NORMAL_SALARIED,False
ACC-SAL-0149,NORMAL_SALARIED,False
ACC-SAL-0150,NORMAL_SALARIED,False
ACC-SAL-0151,NORMAL_SALARIED,False
ACC-SAL-0152,NORMAL_SALARIED,False
ACC-SAL-0153,NORMAL_SALARIED,False
ACC-SAL-0154,NORMAL_SALARIED,False
ACC-SAL-0155,NORMAL_SALARIED,False
ACC-SAL-0156,NORMAL_SALARIED,False
ACC-SAL-0157,NORMAL_SALARIED,False
ACC-SAL-0158,NORMAL_SALARIED,False
ACC-SAL-0159,NORMAL_SALARIED,False
ACC-SAL-0160,NORMAL_SALARIED,False
ACC-SAL-0161,NORMAL_SALARIED,False
ACC-SAL-0162,NORMAL_SALARIED,False
ACC-SAL-0163,NORMAL_SALARIED,False
ACC-SAL-0164,NORMAL_SALARIED,False
ACC-SAL-0165,NORMAL_SALARIED,False
ACC-SAL-0166,NORMAL_SALARIED,False
ACC-SAL-0167,NORMAL_SALARIED,False
ACC-SAL-0168,NORMAL_SALARIED,False
ACC-SAL-0169,NORMAL_SALARIED,False
ACC-SAL-0170,NORMAL_SALARIED,False
ACC-SAL-0171,NORMAL_SALARIED,False
ACC-SAL-0172,NORMAL_SALARIED,False
ACC-SAL-0173,NORMAL_SALARIED,False
ACC-SAL-0174,NORMAL_SALARIED,False
ACC-SAL-0175,NORMAL_SALARIED,False
ACC-SAL-0176,NORMAL_SALARIED,False
ACC-SAL-0177,NORMAL_SALARIED,False
ACC-SAL-0178,NORMAL_SALARIED,False
ACC-SAL-0179,NORMAL_SALARIED,False
ACC-SAL-0180,NORMAL_SALARIED,False
ACC-SAL-0181,NORMAL_SALARIED,False
ACC-SAL-0182,NORMAL_SALARIED,False
ACC-SAL-0183,NORMAL_SALARIED,False
ACC-SAL-0184,NORMAL_SALARIED,False
ACC-SAL-0185,NORMAL_SALARIED,False
ACC-SAL-0186,NORMAL_SALARIED,False
ACC-SAL-0187,NORMAL_SALARIED,False
ACC-SAL-0188,NORMAL_SALARIED,False
ACC-SAL-0189,NORMAL_SALARIED,False
ACC-SAL-0190,NORMAL_SALARIED,False
ACC-SAL-0191,NORMAL_SALARIED,False
ACC-SAL-0192,NORMAL_SALARIED,False
ACC-SAL-0193,NORMAL_SALARIED,False
ACC-SAL-0194,NORMAL_SALARIED,False
ACC-SAL-0195,NORMAL_SALARIED,False
ACC-SAL-0196,NORMAL_SALARIED,False
ACC-SAL-0197,NORMAL_SALARIED,False
ACC-SAL-0198,NORMAL_SALARIED,False
ACC-SAL-0199,NORMAL_SALARIED,False
ACC-SAL-0200,NORMAL_SALARIED,False
ACC-SAL-0201,NORMAL_SALARIED,False
ACC-SAL-0202,NORMAL_SALARIED,False
ACC-SAL-0203,NORMAL_SALARIED,False
ACC-SAL-0204,NORMAL_SALARIED,False
ACC-SAL-0205,NORMAL_SALARIED,False
ACC-SAL-0206,NORMAL_SALARIED,False
ACC-SAL-0207,NORMAL_SALARIED,False
ACC-SAL-0208,NORMAL_SALARIED,False
ACC-SAL-0209,NORMAL_SALARIED,False
ACC-SAL-0210,NORMAL_SALARIED,False
ACC-SAL-0211,NORMAL_SALARIED,False
ACC-SAL-0212,NORMAL_SALARIED,False
ACC-SAL-0213,NORMAL_SALARIED,False
ACC-SAL-0214,NORMAL_SALARIED,False
ACC-SAL-0215,NORMAL_SALARIED,False
ACC-SAL-0216,NORMAL_SALARIED,False
ACC-SAL-0217,NORMAL_SALARIED,False
ACC-SAL-0218,NORMAL_SALARIED,False
ACC-SAL-0219,NORMAL_SALARIED,False
ACC-SAL-0220,NORMAL_SALARIED,False
ACC-SAL-0221,NORMAL_SALARIED,False
ACC-SAL-0222,NORMAL_SALARIED,False
ACC-SAL-0223,NORMAL_SALARIED,False
ACC-SAL-0224,NORMAL_SALARIED,False
ACC-SAL-0225,NORMAL_SALARIED,False
ACC-SAL-0226,NORMAL_SALARIED,False
ACC-SAL-0227,NORMAL_SALARIED,False
ACC-SAL-0228,NORMAL_SALARIED,False
ACC-SAL-0229,NORMAL_SALARIED,False
ACC-SAL-0230,NORMAL_SALARIED,False
ACC-SAL-0231,NORMAL_SALARIED,False
ACC-SAL-0232,NORMAL_SALARIED,False
ACC-SAL-0233,NORMAL_SALARIED,False
ACC-SAL-0234,NORMAL_SALARIED,False
ACC-SAL-0235,NORMAL_SALARIED,False
ACC-SAL-0236,NORMAL_SALARIED,False
ACC-SAL-0237,NORMAL_SALARIED,False
ACC-SAL-0238,NORMAL_SALARIED,False
ACC-SAL-0239,NORMAL_SALARIED,False
ACC-SAL-0240,NORMAL_SALARIED,False
ACC-SAL-0241,NORMAL_SALARIED,False
ACC-SAL-0242,NORMAL_SALARIED,False
ACC-SAL-0243,NORMAL_SALARIED,False
ACC-SAL-0244,NORMAL_SALARIED,False
ACC-SAL-0245,NORMAL_SALARIED,False
ACC-SAL-0246,NORMAL_SALARIED,False
ACC-SAL-0247,NORMAL_SALARIED,False
ACC-SAL-0248,NORMAL_SALARIED,False
ACC-SAL-0249,NORMAL_SALARIED,False
ACC-SAL-0250,NORMAL_SALARIED,False
ACC-SAL-0251,NORMAL_SALARIED,False
ACC-SAL-0252,NORMAL_SALARIED,False
ACC-SAL-0253,NORMAL_SALARIED,False
ACC-SAL-0254,NORMAL_SALARIED,False
ACC-SAL-0255,NORMAL_SALARIED,False
ACC-SAL-0256,NORMAL_SALARIED,False
ACC-SAL-0257,NORMAL_SALARIED,False
ACC-SAL-0258,NORMAL_SALARIED,False
ACC-SAL-0259,NORMAL_SALARIED,False
ACC-SAL-0260,NORMAL_SALARIED,False
ACC-SAL-0261,NORMAL_SALARIED,False
ACC-SAL-0262,NORMAL_SALARIED,False
ACC-SAL-0263,NORMAL_SALARIED,False
ACC-SAL-0264,NORMAL_SALARIED,False
ACC-SAL-0265,NORMAL_SALARIED,False
ACC-SAL-0266,NORMAL_SALARIED,False
ACC-SAL-0267,NORMAL_SALARIED,False
ACC-SAL-0268,NORMAL_SALARIED,False
ACC-SAL-0269,NORMAL_SALARIED,False
ACC-SAL-0270,NORMAL_SALARIED,False
ACC-SAL-0271,NORMAL_SALARIED,False
ACC-SAL-0272,NORMAL_SALARIED,False
ACC-SAL-0273,NORMAL_SALARIED,False
ACC-SAL-0274,NORMAL_SALARIED,False
ACC-SAL-0275,NORMAL_SALARIED,False
ACC-SAL-0276,NORMAL_SALARIED,False
ACC-SAL-0277,NORMAL_SALARIED,False
ACC-SAL-0278,NORMAL_SALARIED,False
ACC-SAL-0279,NORMAL_SALARIED,False
ACC-SAL-0280,NORMAL_SALARIED,False
ACC-SAL-0281,NORMAL_SALARIED,False
ACC-SAL-0282,NORMAL_SALARIED,False
ACC-SAL-0283,NORMAL_SALARIED,False
ACC-SAL-0284,NORMAL_SALARIED,False
ACC-SAL-0285,NORMAL_SALARIED,False
ACC-SAL-0286,NORMAL_SALARIED,False
ACC-SAL-0287,NORMAL_SALARIED,False
ACC-SAL-0288,NORMAL_SALARIED,False
ACC-SAL-0289,NORMAL_SALARIED,False
ACC-SAL-0290,NORMAL_SALARIED,False
ACC-SAL-0291,NORMAL_SALARIED,False
ACC-SAL-0292,NORMAL_SALARIED,False
ACC-SAL-0293,NORMAL_SALARIED,False
ACC-SAL-0294,NORMAL_SALARIED,False
ACC-SAL-0295,NORMAL_SALARIED,False
ACC-SAL-0296,NORMAL_SALARIED,False
ACC-SAL-0297,NORMAL_SALARIED,False
ACC-SAL-0298,NORMAL_SALARIED,False
ACC-SAL-0299,NORMAL_SALARIED,False
ACC-SAL-0300,NORMAL_SALARIED,False
ACC-SAL-0301,NORMAL_SALARIED,False
ACC-SAL-0302,NORMAL_SALARIED,False
ACC-SAL-0303,NORMAL_SALARIED,False
ACC-SAL-0304,NORMAL_SALARIED,False
ACC-SAL-0305,NORMAL_SALARIED,False
ACC-SAL-0306,NORMAL_SALARIED,False
ACC-SAL-0307,NORMAL_SALARIED,False
ACC-SAL-0308,NORMAL_SALARIED,False
ACC-SAL-0309,NORMAL_SALARIED,False
ACC-SAL-0310,NORMAL_SALARIED,False
ACC-SAL-0311,NORMAL_SALARIED,False
ACC-SAL-0312,NORMAL_SALARIED,False
ACC-SAL-0313,NORMAL_SALARIED,False
ACC-SAL-0314,NORMAL_SALARIED,False
ACC-SAL-0315,NORMAL_SALARIED,False
ACC-SAL-0316,NORMAL_SALARIED,False
ACC-SAL-0317,NORMAL_SALARIED,False
ACC-SAL-0318,NORMAL_SALARIED,False
ACC-SAL-0319,NORMAL_SALARIED,False
ACC-SAL-0320,NORMAL_SALARIED,False
ACC-SAL-0321,NORMAL_SALARIED,False
ACC-SAL-0322,NORMAL_SALARIED,False
ACC-SAL-0323,NORMAL_SALARIED,False
ACC-SAL-0324,NORMAL_SALARIED,False
ACC-SAL-0325,NORMAL_SALARIED,False
ACC-SAL-0326,NORMAL_SALARIED,False
ACC-SAL-0327,NORMAL_SALARIED,False
ACC-SAL-0328,NORMAL_SALARIED,False
ACC-SAL-0329,NORMAL_SALARIED,False
ACC-SAL-0330,NORMAL_SALARIED,False
ACC-SAL-0331,NORMAL_SALARIED,False
ACC-SAL-0332,NORMAL_SALARIED,False
ACC-SAL-0333,NORMAL_SALARIED,False
ACC-SAL-0334,NORMAL_SALARIED,False
ACC-SAL-0335,NORMAL_SALARIED,False
ACC-SAL-0336,NORMAL_SALARIED,False
ACC-SAL-0337,NORMAL_SALARIED,False
ACC-SAL-0338,NORMAL_SALARIED,False
ACC-SAL-0339,NORMAL_SALARIED,False
ACC-SAL-0340,NORMAL_SALARIED,False
ACC-SAL-0341,NORMAL_SALARIED,False
ACC-SAL-0342,NORMAL_SALARIED,False
ACC-SAL-0343,NORMAL_SALARIED,False
ACC-SAL-0344,NORMAL_SALARIED,False
ACC-SAL-0345,NORMAL_SALARIED,False
ACC-SAL-0346,NORMAL_SALARIED,False
ACC-SAL-0347,NORMAL_SALARIED,False
ACC-SAL-0348,NORMAL_SALARIED,False
ACC-SAL-0349,NORMAL_SALARIED,False
ACC-SAL-0350,NORMAL_SALARIED,False
ACC-SAL-0351,NORMAL_SALARIED,False
ACC-SAL-0352,NORMAL_SALARIED,False
ACC-SAL-0353,NORMAL_SALARIED,False
ACC-SAL-0354,NORMAL_SALARIED,False
ACC-SAL-0355,NORMAL_SALARIED,False
ACC-SAL-0356,NORMAL_SALARIED,False
ACC-SAL-0357,NORMAL_SALARIED,False
ACC-SAL-0358,NORMAL_SALARIED,False
ACC-SAL-0359,NORMAL_SALARIED,False
ACC-SAL-0360,NORMAL_SALARIED,False
ACC-SAL-0361,NORMAL_SALARIED,False
ACC-SAL-0362,NORMAL_SALARIED,False
ACC-SAL-0363,NORMAL_SALARIED,False
ACC-SAL-0364,NORMAL_SALARIED,False
ACC-SAL-0365,NORMAL_SALARIED,False
ACC-SAL-0366,NORMAL_SALARIED,False
ACC-SAL-0367,NORMAL_SALARIED,False
ACC-SAL-0368,NORMAL_SALARIED,False
ACC-SAL-0369,NORMAL_SALARIED,False
ACC-SAL-0370,NORMAL_SALARIED,False
ACC-SAL-0371,NORMAL_SALARIED,False
ACC-SAL-0372,NORMAL_SALARIED,False
ACC-SAL-0373,NORMAL_SALARIED,False
ACC-SAL-0374,NORMAL_SALARIED,False
ACC-SAL-0375,NORMAL_SALARIED,False
ACC-SAL-0376,NORMAL_SALARIED,False
ACC-SAL-0377,NORMAL_SALARIED,False
ACC-SAL-0378,NORMAL_SALARIED,False
ACC-SAL-0379,NORMAL_SALARIED,False
ACC-SAL-0380,NORMAL_SALARIED,False
ACC-SAL-0381,NORMAL_SALARIED,False
ACC-SAL-0382,NORMAL_SALARIED,False
ACC-SAL-0383,NORMAL_SALARIED,False
ACC-SAL-0384,NORMAL_SALARIED,False
ACC-SAL-0385,NORMAL_SALARIED,False
ACC-SAL-0386,NORMAL_SALARIED,False
ACC-SAL-0387,NORMAL_SALARIED,False
ACC-SAL-0388,NORMAL_SALARIED,False
ACC-SAL-0389,NORMAL_SALARIED,False
ACC-SAL-0390,NORMAL_SALARIED,False
ACC-SAL-0391,NORMAL_SALARIED,False
ACC-SAL-0392,NORMAL_SALARIED,False
ACC-SAL-0393,NORMAL_SALARIED,False
ACC-SAL-0394,NORMAL_SALARIED,False
ACC-SAL-0395,NORMAL_SALARIED,False
ACC-SAL-0396,NORMAL_SALARIED,False
ACC-SAL-0397,NORMAL_SALARIED,False
ACC-SAL-0398,NORMAL_SALARIED,False
ACC-SAL-0399,NORMAL_SALARIED,False
ACC-SAL-0400,NORMAL_SALARIED,False
ACC-SAL-0401,NORMAL_SALARIED,False
ACC-SAL-0402,NORMAL_SALARIED,False
ACC-SAL-0403,NORMAL_SALARIED,False
ACC-SAL-0404,NORMAL_SALARIED,False
ACC-SAL-0405,NORMAL_SALARIED,False
ACC-SAL-0406,NORMAL_SALARIED,False
ACC-SAL-0407,NORMAL_SALARIED,False
ACC-SAL-0408,NORMAL_SALARIED,False
ACC-SAL-0409,NORMAL_SALARIED,False
ACC-SAL-0410,NORMAL_SALARIED,False
ACC-SAL-0411,NORMAL_SALARIED,False
ACC-SAL-0412,NORMAL_SALARIED,False
ACC-SAL-0413,NORMAL_SALARIED,False
ACC-SAL-0414,NORMAL_SALARIED,False
ACC-SAL-0415,NORMAL_SALARIED,False
ACC-SAL-0416,NORMAL_SALARIED,False
ACC-SAL-0417,NORMAL_SALARIED,False
ACC-SAL-0418,NORMAL_SALARIED,False
ACC-SAL-0419,NORMAL_SALARIED,False
ACC-SAL-0420,NORMAL_SALARIED,False
ACC-SAL-0421,NORMAL_SALARIED,False
ACC-SAL-0422,NORMAL_SALARIED,False
ACC-SAL-0423,NORMAL_SALARIED,False
ACC-SAL-0424,NORMAL_SALARIED,False
ACC-SAL-0425,NORMAL_SALARIED,False
ACC-SAL-0426,NORMAL_SALARIED,False
ACC-SAL-0427,NORMAL_SALARIED,False
ACC-SAL-0428,NORMAL_SALARIED,False
ACC-SAL-0429,NORMAL_SALARIED,False
ACC-SAL-0430,NORMAL_SALARIED,False
ACC-SAL-0431,NORMAL_SALARIED,False
ACC-SAL-0432,NORMAL_SALARIED,False
ACC-SAL-0433,NORMAL_SALARIED,False
ACC-SAL-0434,NORMAL_SALARIED,False
ACC-SAL-0435,NORMAL_SALARIED,False
ACC-SAL-0436,NORMAL_SALARIED,False
ACC-SAL-0437,NORMAL_SALARIED,False
ACC-SAL-0438,NORMAL_SALARIED,False
ACC-SAL-0439,NORMAL_SALARIED,False
ACC-SAL-0440,NORMAL_SALARIED,False
ACC-SAL-0441,NORMAL_SALARIED,False
ACC-SAL-0442,NORMAL_SALARIED,False
ACC-SAL-0443,NORMAL_SALARIED,False
ACC-SAL-0444,NORMAL_SALARIED,False
ACC-SAL-0445,NORMAL_SALARIED,False
ACC-SAL-0446,NORMAL_SALARIED,False
ACC-SAL-0447,NORMAL_SALARIED,False
ACC-SAL-0448,NORMAL_SALARIED,False
ACC-SAL-0449,NORMAL_SALARIED,False
ACC-SAL-0450,NORMAL_SALARIED,False
ACC-SAL-0451,NORMAL_SALARIED,False
ACC-SAL-0452,NORMAL_SALARIED,False
ACC-SAL-0453,NORMAL_SALARIED,False
ACC-SAL-0454,NORMAL_SALARIED,False
ACC-SAL-0455,NORMAL_SALARIED,False
ACC-SAL-0456,NORMAL_SALARIED,False
ACC-SAL-0457,NORMAL_SALARIED,False
ACC-SAL-0458,NORMAL_SALARIED,False
ACC-SAL-0459,NORMAL_SALARIED,False
ACC-SAL-0460,NORMAL_SALARIED,False
ACC-SAL-0461,NORMAL_SALARIED,False
ACC-SAL-0462,NORMAL_SALARIED,False
ACC-SAL-0463,NORMAL_SALARIED,False
ACC-SAL-0464,NORMAL_SALARIED,False
ACC-SAL-0465,NORMAL_SALARIED,False
ACC-SAL-0466,NORMAL_SALARIED,False
ACC-SAL-0467,NORMAL_SALARIED,False
ACC-SAL-0468,NORMAL_SALARIED,False
ACC-SAL-0469,NORMAL_SALARIED,False
ACC-SAL-0470,NORMAL_SALARIED,False
ACC-SAL-0471,NORMAL_SALARIED,False
ACC-SAL-0472,NORMAL_SALARIED,False
ACC-SAL-0473,NORMAL_SALARIED,False
ACC-SAL-0474,NORMAL_SALARIED,False
ACC-SAL-0475,NORMAL_SALARIED,False
ACC-SAL-0476,NORMAL_SALARIED,False
ACC-SAL-0477,NORMAL_SALARIED,False
ACC-SAL-0478,NORMAL_SALARIED,False
ACC-SAL-0479,NORMAL_SALARIED,False
ACC-SAL-0480,NORMAL_SALARIED,False
ACC-SAL-0481,NORMAL_SALARIED,False
ACC-SAL-0482,NORMAL_SALARIED,False
ACC-SAL-0483,NORMAL_SALARIED,False
ACC-SAL-0484,NORMAL_SALARIED,False
ACC-SAL-0485,NORMAL_SALARIED,False
ACC-SAL-0486,NORMAL_SALARIED,False
ACC-SAL-0487,NORMAL_SALARIED,False
ACC-SAL-0488,NORMAL_SALARIED,False
ACC-SAL-0489,NORMAL_SALARIED,False
ACC-SAL-0490,NORMAL_SALARIED,False
ACC-SAL-0491,NORMAL_SALARIED,False
ACC-SAL-0492,NORMAL_SALARIED,False
ACC-SAL-0493,NORMAL_SALARIED,False
ACC-SAL-0494,NORMAL_SALARIED,False
ACC-SAL-0495,NORMAL_SALARIED,False
ACC-SAL-0496,NORMAL_SALARIED,False
ACC-SAL-0497,NORMAL_SALARIED,False
ACC-SAL-0498,NORMAL_SALARIED,False
ACC-SAL-0499,NORMAL_SALARIED,False
ACC-SAL-0500,NORMAL_SALARIED,False
